window_idx,equipment_id,operating_mode,batch,anomaly_type,label
4168,EQ-005,normal,v1,thermal_runaway,1
4223,EQ-005,normal,v1,normal,0
3929,EQ-005,cooldown,v1,normal,0
574,EQ-001,normal,v1,normal,0
3836,EQ-004,normal,v1,normal,0
1537,EQ-002,normal,v1,normal,0
153,EQ-001,high_load,v1,normal,0
536,EQ-001,normal,v1,normal,0
4457,EQ-005,normal,v1,bearing_degradation,1
3586,EQ-004,normal,v1,normal,0
1619,EQ-002,normal,v1,bearing_degradation,1
1073,EQ-002,normal,v1,normal,0
4399,EQ-005,normal,v1,normal,0
4825,EQ-005,normal,v1,bearing_degradation,1
4336,EQ-005,normal,v1,normal,0
978,EQ-001,startup,v1,normal,0
849,EQ-001,normal,v1,pressure_leak,1
4855,EQ-005,normal,v1,normal,0
1432,EQ-002,normal,v1,normal,0
4096,EQ-005,normal,v1,bearing_degradation,1
2283,EQ-003,normal,v1,normal,0
1352,EQ-002,normal,v1,normal,0
550,EQ-001,normal,v1,sensor_malfunction,1
4321,EQ-005,normal,v1,normal,0
461,EQ-001,normal,v1,normal,0
4484,EQ-005,normal,v1,normal,0
3012,EQ-004,high_load,v1,normal,0
2817,EQ-003,normal,v1,normal,0
257,EQ-001,normal,v1,thermal_runaway,1
3363,EQ-004,normal,v1,normal,0
4002,EQ-005,high_load,v1,normal,0
4761,EQ-005,normal,v1,normal,0
1220,EQ-002,normal,v1,normal,0
3650,EQ-004,normal,v1,normal,0
25,EQ-001,high_load,v1,normal,0
814,EQ-001,normal,v1,normal,0
292,EQ-001,normal,v1,normal,0
3378,EQ-004,normal,v1,normal,0
4583,EQ-005,normal,v1,normal,0
1404,EQ-002,normal,v1,normal,0
2967,EQ-004,high_load,v1,normal,0
937,EQ-001,normal,v1,normal,0
1133,EQ-002,normal,v1,normal,0
308,EQ-001,normal,v1,normal,0
4885,EQ-005,normal,v1,sensor_malfunction,1
2735,EQ-003,normal,v1,normal,0
1318,EQ-002,normal,v1,normal,0
4406,EQ-005,normal,v1,normal,0
911,EQ-001,normal,v1,normal,0
2904,EQ-003,normal,v1,normal,0
4763,EQ-005,normal,v1,normal,0
598,EQ-001,normal,v1,normal,0
2159,EQ-003,normal,v1,normal,0
4236,EQ-005,normal,v1,normal,0
3834,EQ-004,normal,v1,normal,0
2789,EQ-003,normal,v1,pressure_leak,1
1685,EQ-002,normal,v1,normal,0
2977,EQ-004,high_load,v1,sensor_malfunction,1
3195,EQ-004,normal,v1,normal,0
2696,EQ-003,normal,v1,normal,0
4029,EQ-005,normal,v1,normal,0
3952,EQ-005,high_load,v1,normal,0
4030,EQ-005,normal,v1,normal,0
3593,EQ-004,normal,v1,normal,0
2634,EQ-003,normal,v1,normal,0
2932,EQ-003,normal,v1,normal,0
1191,EQ-002,normal,v1,normal,0
2945,EQ-004,cooldown,v1,normal,0
2177,EQ-003,normal,v1,normal,0
3443,EQ-004,normal,v1,sensor_malfunction,1
3309,EQ-004,normal,v1,normal,0
3293,EQ-004,normal,v1,thermal_runaway,1
1148,EQ-002,normal,v1,pressure_leak,1
409,EQ-001,normal,v1,bearing_degradation,1
2852,EQ-003,normal,v1,normal,0
1234,EQ-002,normal,v1,normal,0
565,EQ-001,normal,v1,normal,0
20,EQ-001,cooldown,v1,normal,0
2220,EQ-003,normal,v1,normal,0
2456,EQ-003,normal,v1,normal,0
1651,EQ-002,normal,v1,normal,0
1967,EQ-003,cooldown,v1,normal,0
1612,EQ-002,normal,v1,bearing_degradation,1
1963,EQ-003,cooldown,v1,normal,0
717,EQ-001,normal,v1,normal,0
2579,EQ-003,normal,v1,thermal_runaway,1
62,EQ-001,high_load,v1,normal,0
155,EQ-001,idle,v1,normal,0
4234,EQ-005,normal,v1,normal,0
3414,EQ-004,normal,v1,normal,0
1860,EQ-002,normal,v1,normal,0
3549,EQ-004,normal,v1,normal,0
778,EQ-001,normal,v1,normal,0
3571,EQ-004,normal,v1,normal,0
2587,EQ-003,normal,v1,normal,0
1423,EQ-002,normal,v1,sensor_malfunction,1
2478,EQ-003,normal,v1,normal,0
2983,EQ-004,high_load,v1,sensor_malfunction,1
1031,EQ-002,high_load,v1,normal,0
4606,EQ-005,normal,v1,normal,0
1400,EQ-002,normal,v1,normal,0
746,EQ-001,normal,v1,normal,0
4462,EQ-005,normal,v1,normal,0
2375,EQ-003,normal,v1,normal,0
2676,EQ-003,normal,v1,normal,0
682,EQ-001,normal,v1,normal,0
2148,EQ-003,normal,v1,normal,0
2917,EQ-003,normal,v1,normal,0
866,EQ-001,normal,v1,normal,0
3274,EQ-004,normal,v1,normal,0
2469,EQ-003,normal,v1,normal,0
3666,EQ-004,normal,v1,normal,0
129,EQ-001,high_load,v1,normal,0
2363,EQ-003,normal,v1,normal,0
941,EQ-001,normal,v1,normal,0
4740,EQ-005,normal,v1,normal,0
2757,EQ-003,normal,v1,normal,0
4320,EQ-005,normal,v1,normal,0
1907,EQ-002,normal,v1,normal,0
2105,EQ-003,normal,v1,normal,0
2412,EQ-003,normal,v1,normal,0
4354,EQ-005,normal,v1,thermal_runaway,1
511,EQ-001,normal,v1,normal,0
3552,EQ-004,normal,v1,normal,0
3037,EQ-004,high_load,v1,normal,0
413,EQ-001,normal,v1,thermal_runaway,1
4365,EQ-005,normal,v1,pressure_leak,1
2527,EQ-003,normal,v1,sensor_malfunction,1
4650,EQ-005,normal,v1,normal,0
1822,EQ-002,normal,v1,normal,0
4437,EQ-005,normal,v1,normal,0
3186,EQ-004,normal,v1,normal,0
280,EQ-001,normal,v1,normal,0
1779,EQ-002,normal,v1,normal,0
4280,EQ-005,normal,v1,normal,0
8,EQ-001,cooldown,v1,normal,0
1895,EQ-002,normal,v1,sensor_malfunction,1
1179,EQ-002,normal,v1,sensor_malfunction,1
3925,EQ-005,cooldown,v1,normal,0
3716,EQ-004,normal,v1,normal,0
1827,EQ-002,normal,v1,thermal_runaway,1
4408,EQ-005,normal,v1,normal,0
3031,EQ-004,high_load,v1,normal,0
264,EQ-001,normal,v1,normal,0
1682,EQ-002,normal,v1,normal,0
4449,EQ-005,normal,v1,normal,0
1080,EQ-002,normal,v1,normal,0
3169,EQ-004,normal,v1,normal,0
646,EQ-001,normal,v1,normal,0
3675,EQ-004,normal,v1,normal,0
1787,EQ-002,normal,v1,normal,0
1616,EQ-002,normal,v1,bearing_degradation,1
2652,EQ-003,normal,v1,pressure_leak,1
4746,EQ-005,normal,v1,normal,0
1639,EQ-002,normal,v1,normal,0
3747,EQ-004,normal,v1,normal,0
3085,EQ-004,normal,v1,normal,0
1689,EQ-002,normal,v1,normal,0
2255,EQ-003,normal,v1,normal,0
4037,EQ-005,normal,v1,normal,0
449,EQ-001,normal,v1,normal,0
718,EQ-001,normal,v1,normal,0
2548,EQ-003,normal,v1,normal,0
848,EQ-001,normal,v1,pressure_leak,1
589,EQ-001,normal,v1,normal,0
728,EQ-001,normal,v1,normal,0
3405,EQ-004,normal,v1,normal,0
3688,EQ-004,normal,v1,normal,0
3001,EQ-004,high_load,v1,normal,0
1885,EQ-002,normal,v1,bearing_degradation,1
3791,EQ-004,normal,v1,pressure_leak,1
4680,EQ-005,normal,v1,normal,0
3620,EQ-004,normal,v1,normal,0
2019,EQ-003,high_load,v1,pressure_leak,1
3971,EQ-005,high_load,v1,normal,0
3237,EQ-004,normal,v1,normal,0
4145,EQ-005,normal,v1,thermal_runaway,1
3783,EQ-004,normal,v1,normal,0
4847,EQ-005,normal,v1,normal,0
2039,EQ-003,high_load,v1,normal,0
892,EQ-001,normal,v1,normal,0
2186,EQ-003,normal,v1,normal,0
2458,EQ-003,normal,v1,normal,0
2251,EQ-003,normal,v1,normal,0
4324,EQ-005,normal,v1,normal,0
4087,EQ-005,normal,v1,sensor_malfunction,1
3497,EQ-004,normal,v1,normal,0
532,EQ-001,normal,v1,normal,0
1508,EQ-002,normal,v1,normal,0
1849,EQ-002,normal,v1,normal,0
316,EQ-001,normal,v1,normal,0
151,EQ-001,high_load,v1,normal,0
805,EQ-001,normal,v1,pressure_leak,1
2860,EQ-003,normal,v1,normal,0
1040,EQ-002,high_load,v1,normal,0
4137,EQ-005,normal,v1,normal,0
1986,EQ-003,high_load,v1,normal,0
4613,EQ-005,normal,v1,normal,0
3341,EQ-004,normal,v1,normal,0
2457,EQ-003,normal,v1,normal,0
4851,EQ-005,normal,v1,bearing_degradation,1
4209,EQ-005,normal,v1,normal,0
271,EQ-001,normal,v1,normal,0
4307,EQ-005,normal,v1,thermal_runaway,1
4773,EQ-005,normal,v1,normal,0
4262,EQ-005,normal,v1,normal,0
1499,EQ-002,normal,v1,normal,0
1720,EQ-002,normal,v1,normal,0
3462,EQ-004,normal,v1,normal,0
4895,EQ-005,startup,v1,normal,0
4718,EQ-005,normal,v1,normal,0
4582,EQ-005,normal,v1,normal,0
2718,EQ-003,normal,v1,normal,0
1288,EQ-002,normal,v1,normal,0
868,EQ-001,normal,v1,normal,0
1414,EQ-002,normal,v1,normal,0
3665,EQ-004,normal,v1,normal,0
1901,EQ-002,normal,v1,thermal_runaway,1
983,EQ-002,cooldown,v1,normal,0
1060,EQ-002,high_load,v1,normal,0
2075,EQ-003,high_load,v1,normal,0
722,EQ-001,normal,v1,normal,0
4565,EQ-005,normal,v1,normal,0
2451,EQ-003,normal,v1,normal,0
247,EQ-001,normal,v1,normal,0
795,EQ-001,normal,v1,normal,0
2512,EQ-003,normal,v1,normal,0
2487,EQ-003,normal,v1,normal,0
2170,EQ-003,normal,v1,normal,0
4421,EQ-005,normal,v1,normal,0
2880,EQ-003,normal,v1,normal,0
4883,EQ-005,normal,v1,sensor_malfunction,1
3277,EQ-004,normal,v1,thermal_runaway,1
1273,EQ-002,normal,v1,normal,0
2848,EQ-003,normal,v1,normal,0
2745,EQ-003,normal,v1,normal,0
1826,EQ-002,normal,v1,thermal_runaway,1
4126,EQ-005,normal,v1,normal,0
2955,EQ-004,cooldown,v1,bearing_degradation,1
606,EQ-001,normal,v1,normal,0
1641,EQ-002,normal,v1,normal,0
3773,EQ-004,normal,v1,normal,0
455,EQ-001,normal,v1,bearing_degradation,1
186,EQ-001,normal,v1,normal,0
2748,EQ-003,normal,v1,normal,0
239,EQ-001,normal,v1,thermal_runaway,1
4781,EQ-005,normal,v1,normal,0
3803,EQ-004,normal,v1,normal,0
1064,EQ-002,idle,v1,normal,0
2899,EQ-003,normal,v1,normal,0
992,EQ-002,high_load,v1,normal,0
1949,EQ-002,normal,v1,normal,0
1134,EQ-002,normal,v1,normal,0
2273,EQ-003,normal,v1,normal,0
3493,EQ-004,normal,v1,normal,0
2841,EQ-003,normal,v1,normal,0
3859,EQ-004,normal,v1,normal,0
2589,EQ-003,normal,v1,normal,0
3806,EQ-004,normal,v1,normal,0
2034,EQ-003,high_load,v1,normal,0
4018,EQ-005,normal,v1,sensor_malfunction,1
2307,EQ-003,normal,v1,thermal_runaway,1
3116,EQ-004,normal,v1,normal,0
4703,EQ-005,normal,v1,normal,0
4513,EQ-005,normal,v1,normal,0
104,EQ-001,high_load,v1,normal,0
1784,EQ-002,normal,v1,normal,0
2384,EQ-003,normal,v1,normal,0
4467,EQ-005,normal,v1,normal,0
4190,EQ-005,normal,v1,normal,0
4751,EQ-005,normal,v1,normal,0
3404,EQ-004,normal,v1,normal,0
2098,EQ-003,normal,v1,normal,0
289,EQ-001,normal,v1,normal,0
2455,EQ-003,normal,v1,normal,0
417,EQ-001,normal,v1,thermal_runaway,1
139,EQ-001,high_load,v1,normal,0
2612,EQ-003,normal,v1,normal,0
3052,EQ-004,high_load,v1,normal,0
2483,EQ-003,normal,v1,normal,0
4402,EQ-005,normal,v1,normal,0
4897,EQ-006,cooldown,v2,normal,0
4898,EQ-006,cooldown,v2,normal,0
4899,EQ-006,cooldown,v2,normal,0
4900,EQ-006,cooldown,v2,normal,0
4901,EQ-006,cooldown,v2,bearing_degradation,1
4902,EQ-006,cooldown,v2,bearing_degradation,1
4903,EQ-006,cooldown,v2,bearing_degradation,1
4904,EQ-006,cooldown,v2,bearing_degradation,1
4905,EQ-006,cooldown,v2,bearing_degradation,1
4906,EQ-006,cooldown,v2,normal,0
4907,EQ-006,cooldown,v2,normal,0
4908,EQ-006,cooldown,v2,normal,0
4909,EQ-006,cooldown,v2,normal,0
4910,EQ-006,cooldown,v2,normal,0
4911,EQ-006,cooldown,v2,normal,0
4912,EQ-006,cooldown,v2,normal,0
4913,EQ-006,cooldown,v2,normal,0
4914,EQ-006,cooldown,v2,normal,0
4915,EQ-006,cooldown,v2,normal,0
4916,EQ-006,cooldown,v2,normal,0
4917,EQ-006,cooldown,v2,normal,0
4918,EQ-006,cooldown,v2,normal,0
4919,EQ-006,cooldown,v2,normal,0
4920,EQ-006,cooldown,v2,normal,0
4921,EQ-006,cooldown,v2,normal,0
4922,EQ-006,cooldown,v2,normal,0
4923,EQ-006,cooldown,v2,normal,0
4924,EQ-006,cooldown,v2,normal,0
4925,EQ-006,cooldown,v2,normal,0
4926,EQ-006,cooldown,v2,normal,0
4927,EQ-006,cooldown,v2,normal,0
4928,EQ-006,cooldown,v2,normal,0
4929,EQ-006,high_load,v2,normal,0
4930,EQ-006,high_load,v2,normal,0
4931,EQ-006,high_load,v2,pressure_leak,1
4932,EQ-006,high_load,v2,pressure_leak,1
4933,EQ-006,high_load,v2,pressure_leak,1
4934,EQ-006,high_load,v2,pressure_leak,1
4935,EQ-006,high_load,v2,pressure_leak,1
4936,EQ-006,high_load,v2,pressure_leak,1
4937,EQ-006,high_load,v2,normal,0
4938,EQ-006,high_load,v2,normal,0
4939,EQ-006,high_load,v2,normal,0
4940,EQ-006,high_load,v2,normal,0
4941,EQ-006,high_load,v2,normal,0
4942,EQ-006,high_load,v2,normal,0
4943,EQ-006,high_load,v2,normal,0
4944,EQ-006,high_load,v2,normal,0
4945,EQ-006,high_load,v2,normal,0
4946,EQ-006,high_load,v2,normal,0
4947,EQ-006,high_load,v2,normal,0
4948,EQ-006,high_load,v2,normal,0
4949,EQ-006,high_load,v2,normal,0
4950,EQ-006,high_load,v2,normal,0
4951,EQ-006,high_load,v2,normal,0
4952,EQ-006,high_load,v2,normal,0
4953,EQ-006,high_load,v2,normal,0
4954,EQ-006,high_load,v2,normal,0
4955,EQ-006,high_load,v2,normal,0
4956,EQ-006,high_load,v2,normal,0
4957,EQ-006,high_load,v2,normal,0
4958,EQ-006,high_load,v2,normal,0
4959,EQ-006,high_load,v2,normal,0
4960,EQ-006,high_load,v2,normal,0
4961,EQ-006,high_load,v2,normal,0
4962,EQ-006,high_load,v2,normal,0
4963,EQ-006,high_load,v2,normal,0
4964,EQ-006,high_load,v2,normal,0
4965,EQ-006,high_load,v2,normal,0
4966,EQ-006,high_load,v2,normal,0
4967,EQ-006,high_load,v2,thermal_runaway,1
4968,EQ-006,high_load,v2,thermal_runaway,1
4969,EQ-006,high_load,v2,thermal_runaway,1
4970,EQ-006,high_load,v2,thermal_runaway,1
4971,EQ-006,high_load,v2,thermal_runaway,1
4972,EQ-006,high_load,v2,thermal_runaway,1
4973,EQ-006,high_load,v2,thermal_runaway,1
4974,EQ-006,high_load,v2,normal,0
4975,EQ-006,high_load,v2,normal,0
4976,EQ-006,high_load,v2,normal,0
4977,EQ-006,high_load,v2,normal,0
4978,EQ-006,high_load,v2,normal,0
4979,EQ-006,high_load,v2,normal,0
4980,EQ-006,high_load,v2,normal,0
4981,EQ-006,high_load,v2,normal,0
4982,EQ-006,high_load,v2,normal,0
4983,EQ-006,high_load,v2,normal,0
4984,EQ-006,high_load,v2,normal,0
4985,EQ-006,high_load,v2,normal,0
4986,EQ-006,high_load,v2,normal,0
4987,EQ-006,high_load,v2,normal,0
4988,EQ-006,high_load,v2,normal,0
4989,EQ-006,high_load,v2,normal,0
4990,EQ-006,high_load,v2,normal,0
4991,EQ-006,high_load,v2,normal,0
4992,EQ-006,high_load,v2,normal,0
4993,EQ-006,high_load,v2,normal,0
4994,EQ-006,high_load,v2,normal,0
4995,EQ-006,high_load,v2,normal,0
4996,EQ-006,high_load,v2,normal,0
4997,EQ-006,high_load,v2,normal,0
4998,EQ-006,high_load,v2,normal,0
4999,EQ-006,high_load,v2,normal,0
5000,EQ-006,high_load,v2,normal,0
5001,EQ-006,high_load,v2,normal,0
5002,EQ-006,high_load,v2,normal,0
5003,EQ-006,high_load,v2,normal,0
5004,EQ-006,high_load,v2,normal,0
5005,EQ-006,high_load,v2,normal,0
5006,EQ-006,high_load,v2,normal,0
5007,EQ-006,high_load,v2,normal,0
5008,EQ-006,high_load,v2,normal,0
5009,EQ-006,high_load,v2,normal,0
5010,EQ-006,high_load,v2,normal,0
5011,EQ-006,high_load,v2,normal,0
5012,EQ-006,high_load,v2,normal,0
5013,EQ-006,high_load,v2,normal,0
5014,EQ-006,high_load,v2,normal,0
5015,EQ-006,high_load,v2,normal,0
5016,EQ-006,high_load,v2,normal,0
5017,EQ-006,high_load,v2,normal,0
5018,EQ-006,high_load,v2,normal,0
5019,EQ-006,high_load,v2,normal,0
5020,EQ-006,high_load,v2,normal,0
5021,EQ-006,high_load,v2,normal,0
5022,EQ-006,high_load,v2,normal,0
5023,EQ-006,high_load,v2,normal,0
5024,EQ-006,high_load,v2,normal,0
5025,EQ-006,high_load,v2,normal,0
5026,EQ-006,high_load,v2,normal,0
5027,EQ-006,high_load,v2,normal,0
5028,EQ-006,high_load,v2,normal,0
5029,EQ-006,high_load,v2,normal,0
5030,EQ-006,high_load,v2,normal,0
5031,EQ-006,high_load,v2,normal,0
5032,EQ-006,high_load,v2,normal,0
5033,EQ-006,high_load,v2,normal,0
5034,EQ-006,high_load,v2,normal,0
5035,EQ-006,idle,v2,normal,0
5036,EQ-006,idle,v2,normal,0
5037,EQ-006,idle,v2,normal,0
5038,EQ-006,idle,v2,normal,0
5039,EQ-006,idle,v2,normal,0
5040,EQ-006,idle,v2,normal,0
5041,EQ-006,idle,v2,normal,0
5042,EQ-006,idle,v2,normal,0
5043,EQ-006,idle,v2,normal,0
5044,EQ-006,idle,v2,normal,0
5045,EQ-006,normal,v2,normal,0
5046,EQ-006,normal,v2,normal,0
5047,EQ-006,normal,v2,normal,0
5048,EQ-006,normal,v2,normal,0
5049,EQ-006,normal,v2,normal,0
5050,EQ-006,normal,v2,normal,0
5051,EQ-006,normal,v2,normal,0
5052,EQ-006,normal,v2,normal,0
5053,EQ-006,normal,v2,normal,0
5054,EQ-006,normal,v2,normal,0
5055,EQ-006,normal,v2,normal,0
5056,EQ-006,normal,v2,normal,0
5057,EQ-006,normal,v2,normal,0
5058,EQ-006,normal,v2,normal,0
5059,EQ-006,normal,v2,normal,0
5060,EQ-006,normal,v2,normal,0
5061,EQ-006,normal,v2,normal,0
5062,EQ-006,normal,v2,normal,0
5063,EQ-006,normal,v2,normal,0
5064,EQ-006,normal,v2,normal,0
5065,EQ-006,normal,v2,normal,0
5066,EQ-006,normal,v2,normal,0
5067,EQ-006,normal,v2,normal,0
5068,EQ-006,normal,v2,bearing_degradation,1
5069,EQ-006,normal,v2,bearing_degradation,1
5070,EQ-006,normal,v2,bearing_degradation,1
5071,EQ-006,normal,v2,bearing_degradation,1
5072,EQ-006,normal,v2,bearing_degradation,1
5073,EQ-006,normal,v2,bearing_degradation,1
5074,EQ-006,normal,v2,normal,0
5075,EQ-006,normal,v2,normal,0
5076,EQ-006,normal,v2,normal,0
5077,EQ-006,normal,v2,normal,0
5078,EQ-006,normal,v2,normal,0
5079,EQ-006,normal,v2,normal,0
5080,EQ-006,normal,v2,normal,0
5081,EQ-006,normal,v2,normal,0
5082,EQ-006,normal,v2,normal,0
5083,EQ-006,normal,v2,normal,0
5084,EQ-006,normal,v2,normal,0
5085,EQ-006,normal,v2,normal,0
5086,EQ-006,normal,v2,normal,0
5087,EQ-006,normal,v2,normal,0
5088,EQ-006,normal,v2,normal,0
5089,EQ-006,normal,v2,pressure_leak,1
5090,EQ-006,normal,v2,pressure_leak,1
5091,EQ-006,normal,v2,pressure_leak,1
5092,EQ-006,normal,v2,pressure_leak,1
5093,EQ-006,normal,v2,pressure_leak,1
5094,EQ-006,normal,v2,pressure_leak,1
5095,EQ-006,normal,v2,normal,0
5096,EQ-006,normal,v2,normal,0
5097,EQ-006,normal,v2,normal,0
5098,EQ-006,normal,v2,normal,0
5099,EQ-006,normal,v2,normal,0
5100,EQ-006,normal,v2,normal,0
5101,EQ-006,normal,v2,normal,0
5102,EQ-006,normal,v2,normal,0
5103,EQ-006,normal,v2,normal,0
5104,EQ-006,normal,v2,normal,0
5105,EQ-006,normal,v2,normal,0
5106,EQ-006,normal,v2,normal,0
5107,EQ-006,normal,v2,normal,0
5108,EQ-006,normal,v2,normal,0
5109,EQ-006,normal,v2,normal,0
5110,EQ-006,normal,v2,normal,0
5111,EQ-006,normal,v2,normal,0
5112,EQ-006,normal,v2,normal,0
5113,EQ-006,normal,v2,normal,0
5114,EQ-006,normal,v2,normal,0
5115,EQ-006,normal,v2,normal,0
5116,EQ-006,normal,v2,normal,0
5117,EQ-006,normal,v2,normal,0
5118,EQ-006,normal,v2,normal,0
5119,EQ-006,normal,v2,normal,0
5120,EQ-006,normal,v2,normal,0
5121,EQ-006,normal,v2,normal,0
5122,EQ-006,normal,v2,normal,0
5123,EQ-006,normal,v2,normal,0
5124,EQ-006,normal,v2,normal,0
5125,EQ-006,normal,v2,normal,0
5126,EQ-006,normal,v2,normal,0
5127,EQ-006,normal,v2,normal,0
5128,EQ-006,normal,v2,normal,0
5129,EQ-006,normal,v2,normal,0
5130,EQ-006,normal,v2,normal,0
5131,EQ-006,normal,v2,normal,0
5132,EQ-006,normal,v2,normal,0
5133,EQ-006,normal,v2,normal,0
5134,EQ-006,normal,v2,normal,0
5135,EQ-006,normal,v2,normal,0
5136,EQ-006,normal,v2,normal,0
5137,EQ-006,normal,v2,normal,0
5138,EQ-006,normal,v2,normal,0
5139,EQ-006,normal,v2,normal,0
5140,EQ-006,normal,v2,normal,0
5141,EQ-006,normal,v2,normal,0
5142,EQ-006,normal,v2,normal,0
5143,EQ-006,normal,v2,normal,0
5144,EQ-006,normal,v2,normal,0
5145,EQ-006,normal,v2,normal,0
5146,EQ-006,normal,v2,normal,0
5147,EQ-006,normal,v2,normal,0
5148,EQ-006,normal,v2,normal,0
5149,EQ-006,normal,v2,normal,0
5150,EQ-006,normal,v2,normal,0
5151,EQ-006,normal,v2,normal,0
5152,EQ-006,normal,v2,normal,0
5153,EQ-006,normal,v2,normal,0
5154,EQ-006,normal,v2,normal,0
5155,EQ-006,normal,v2,normal,0
5156,EQ-006,normal,v2,normal,0
5157,EQ-006,normal,v2,normal,0
5158,EQ-006,normal,v2,normal,0
5159,EQ-006,normal,v2,normal,0
5160,EQ-006,normal,v2,normal,0
5161,EQ-006,normal,v2,normal,0
5162,EQ-006,normal,v2,normal,0
5163,EQ-006,normal,v2,normal,0
5164,EQ-006,normal,v2,normal,0
5165,EQ-006,normal,v2,normal,0
5166,EQ-006,normal,v2,normal,0
5167,EQ-006,normal,v2,normal,0
5168,EQ-006,normal,v2,normal,0
5169,EQ-006,normal,v2,normal,0
5170,EQ-006,normal,v2,normal,0
5171,EQ-006,normal,v2,normal,0
5172,EQ-006,normal,v2,normal,0
5173,EQ-006,normal,v2,normal,0
5174,EQ-006,normal,v2,normal,0
5175,EQ-006,normal,v2,normal,0
5176,EQ-006,normal,v2,normal,0
5177,EQ-006,normal,v2,normal,0
5178,EQ-006,normal,v2,normal,0
5179,EQ-006,normal,v2,normal,0
5180,EQ-006,normal,v2,normal,0
5181,EQ-006,normal,v2,normal,0
5182,EQ-006,normal,v2,normal,0
5183,EQ-006,normal,v2,normal,0
5184,EQ-006,normal,v2,normal,0
5185,EQ-006,normal,v2,normal,0
5186,EQ-006,normal,v2,normal,0
5187,EQ-006,normal,v2,normal,0
5188,EQ-006,normal,v2,normal,0
5189,EQ-006,normal,v2,normal,0
5190,EQ-006,normal,v2,normal,0
5191,EQ-006,normal,v2,normal,0
5192,EQ-006,normal,v2,normal,0
5193,EQ-006,normal,v2,normal,0
5194,EQ-006,normal,v2,normal,0
5195,EQ-006,normal,v2,normal,0
5196,EQ-006,normal,v2,normal,0
5197,EQ-006,normal,v2,normal,0
5198,EQ-006,normal,v2,bearing_degradation,1
5199,EQ-006,normal,v2,bearing_degradation,1
5200,EQ-006,normal,v2,bearing_degradation,1
5201,EQ-006,normal,v2,bearing_degradation,1
5202,EQ-006,normal,v2,bearing_degradation,1
5203,EQ-006,normal,v2,normal,0
5204,EQ-006,normal,v2,normal,0
5205,EQ-006,normal,v2,normal,0
5206,EQ-006,normal,v2,normal,0
5207,EQ-006,normal,v2,normal,0
5208,EQ-006,normal,v2,normal,0
5209,EQ-006,normal,v2,normal,0
5210,EQ-006,normal,v2,normal,0
5211,EQ-006,normal,v2,normal,0
5212,EQ-006,normal,v2,normal,0
5213,EQ-006,normal,v2,normal,0
5214,EQ-006,normal,v2,normal,0
5215,EQ-006,normal,v2,normal,0
5216,EQ-006,normal,v2,normal,0
5217,EQ-006,normal,v2,normal,0
5218,EQ-006,normal,v2,normal,0
5219,EQ-006,normal,v2,normal,0
5220,EQ-006,normal,v2,bearing_degradation,1
5221,EQ-006,normal,v2,bearing_degradation,1
5222,EQ-006,normal,v2,bearing_degradation,1
5223,EQ-006,normal,v2,bearing_degradation,1
5224,EQ-006,normal,v2,bearing_degradation,1
5225,EQ-006,normal,v2,normal,0
5226,EQ-006,normal,v2,normal,0
5227,EQ-006,normal,v2,normal,0
5228,EQ-006,normal,v2,normal,0
5229,EQ-006,normal,v2,normal,0
5230,EQ-006,normal,v2,normal,0
5231,EQ-006,normal,v2,normal,0
5232,EQ-006,normal,v2,normal,0
5233,EQ-006,normal,v2,normal,0
5234,EQ-006,normal,v2,normal,0
5235,EQ-006,normal,v2,normal,0
5236,EQ-006,normal,v2,bearing_degradation,1
5237,EQ-006,normal,v2,bearing_degradation,1
5238,EQ-006,normal,v2,bearing_degradation,1
5239,EQ-006,normal,v2,bearing_degradation,1
5240,EQ-006,normal,v2,bearing_degradation,1
5241,EQ-006,normal,v2,bearing_degradation,1
5242,EQ-006,normal,v2,bearing_degradation,1
5243,EQ-006,normal,v2,normal,0
5244,EQ-006,normal,v2,normal,0
5245,EQ-006,normal,v2,normal,0
5246,EQ-006,normal,v2,normal,0
5247,EQ-006,normal,v2,normal,0
5248,EQ-006,normal,v2,normal,0
5249,EQ-006,normal,v2,normal,0
5250,EQ-006,normal,v2,normal,0
5251,EQ-006,normal,v2,normal,0
5252,EQ-006,normal,v2,normal,0
5253,EQ-006,normal,v2,normal,0
5254,EQ-006,normal,v2,normal,0
5255,EQ-006,normal,v2,normal,0
5256,EQ-006,normal,v2,normal,0
5257,EQ-006,normal,v2,normal,0
5258,EQ-006,normal,v2,sensor_malfunction,1
5259,EQ-006,normal,v2,sensor_malfunction,1
5260,EQ-006,normal,v2,sensor_malfunction,1
5261,EQ-006,normal,v2,sensor_malfunction,1
5262,EQ-006,normal,v2,sensor_malfunction,1
5263,EQ-006,normal,v2,sensor_malfunction,1
5264,EQ-006,normal,v2,sensor_malfunction,1
5265,EQ-006,normal,v2,sensor_malfunction,1
5266,EQ-006,normal,v2,normal,0
5267,EQ-006,normal,v2,normal,0
5268,EQ-006,normal,v2,normal,0
5269,EQ-006,normal,v2,normal,0
5270,EQ-006,normal,v2,normal,0
5271,EQ-006,normal,v2,normal,0
5272,EQ-006,normal,v2,normal,0
5273,EQ-006,normal,v2,normal,0
5274,EQ-006,normal,v2,normal,0
5275,EQ-006,normal,v2,normal,0
5276,EQ-006,normal,v2,normal,0
5277,EQ-006,normal,v2,normal,0
5278,EQ-006,normal,v2,normal,0
5279,EQ-006,normal,v2,normal,0
5280,EQ-006,normal,v2,normal,0
